title,author,genre_1,genre_2,brank,rate,count
향수,파트리크 쥐스킨트,"소설, 소설, 소설, ","독일소설, 공포/호러소설, 세계문학전집, 열린책들 세계문학, 장르소설, 공포/호러소설, ",907,9.72,40.0
클링조어의 마지막 여름,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",908,9.86,33.0
에브리맨,필립 로스,"소설, ","영미소설, 영미소설일반, ",909,9.4,79.0
1Q84 2,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",910,9.54,136.0
오이디푸스 왕,소포클레스,"소설, 소설, 소설, ","그외유럽소설, 그외유럽소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",911,9.18,56.0
화씨 451,레이 브래드버리,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",912,9.34,66.0
광장 구운몽,최인훈,"소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, ",913,9.58,33.0
로드(THE ROAD),코맥 매카시,"소설, ","영미소설, 영미소설일반, ",914,8.77,171.0
인생의 베일,서머싯 몸,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",915,9.45,143.0
태평천하,채만식,"소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, ",916,9.85,22.0
톨스토이 단편선 1,L. N. 톨스토이,"소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, ",917,9.71,90.0
사랑을 말할 때 우리가 이야기하는 것,레이먼드 카버,"소설, ","영미소설, 영미소설일반, ",918,8.44,16.0
달콤 쌉싸름한 초콜릿,라우라 에스키벨,"소설, 소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",919,9.33,120.0
꾸뻬씨의 행복여행,프랑수아 를로르,"소설, ","프랑스소설, 프랑스소설일반, ",920,9.02,283.0
눈물을 마시는 새 1,이영도,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",921,9.39,30.0
인간의 굴레에서 1,서머싯 몸,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",922,9.8,90.0
암흑의 핵심,조셉 콘래드,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",923,8.86,54.0
담뱃재 북케이스 세트(초판 한정),원리드,,,924,0.0,
백련의 패왕과 성약의 발키리 8,타카야마 세이치,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",925,10.0,1.0
뱀파이어 세계로 간 쌍둥이,섀넌 맥과이어,"소설, 소설, ","영미소설, 판타지소설, 장르소설, 판타지소설, ",926,0.0,
하지은의 낮과 밤 세트,하지은,"소설, ","한국소설, 한국소설일반, ",927,0.0,
호,정보라,"소설, ","한국소설, 한국소설일반, ",928,0.0,
변신·소송,프란츠 카프카,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",929,0.0,
호러만찬회,신진오 외,"소설, 소설, ","한국소설, 공포/호러소설, 장르소설, 공포/호러소설, ",930,0.0,
현자의 손자 14,요시오카 츠요시,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",931,0.0,
용의 만화경,김유정,"소설, ","한국소설, 한국소설일반, ",932,10.0,2.0
히말라야를 위한 낭송,백선암,,,933,7.5,1.0
조선연애실록 3,로즈빈,"소설, 소설, ","한국소설, 로맨스소설, 장르소설, 로맨스소설, ",934,0.0,
마왕님 리트라이! 6,칸자키 쿠로네,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",935,10.0,1.0
토지 2(1부 2권),박경리,"소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, ",936,10.0,2.0
나의 최애에게,류시은,"소설, ","한국소설, 한국소설일반, ",937,10.0,4.0
불안의 변이,리디아 데이비스,"소설, ","영미소설, 영미소설일반, ",938,10.0,1.0
아픈 건 싫으니까 방어력에 올인하려고 합니다 11,유우미칸,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",939,10.0,1.0
은총을 받은 사람의 우화,옥타비아 버틀러,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",940,8.75,5.0
거울은 소녀를 용서하지 않는다,이우연,"소설, ","한국소설, 한국소설일반, ",941,10.0,10.0
실낙원,존 밀턴,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",942,0.0,
죽은 고양이를 태우다,김양미,"소설, ","한국소설, 한국소설일반, ",943,10.0,12.0
한여름 밤의 꿈,윌리엄 셰익스피어,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",575,9.58,76.0
전기수 설낭,김동진,"소설, 소설, ","한국소설, 역사/대하소설, 장르소설, 역사소설, ",945,10.0,2.0
흔해빠진 직업으로 세계최강 제로 6,시라코메 료,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",946,10.0,5.0
이세계 피크닉 4,미야자와 이오리,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",947,10.0,2.0
Re: 제로부터 시작하는 이세계 생활 31,나가츠키 탓페이,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",948,10.0,22.0
유도라 허니셋은 잘 지내고 있답니다,애니 라이언스,"소설, ","영미소설, 영미소설일반, ",949,9.95,89.0
"붓, 한 자루의 생",최삼경,"소설, 소설, ","한국소설, 역사/대하소설, 장르소설, 역사소설, ",950,10.0,1.0
편지,히가시노 게이고,"소설, 소설, 소설, ","일본소설, 일본소설일반, 일본소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",851,9.54,225.0
"친애하고, 친애하는",백수린,"소설, ","한국소설, 한국소설일반, ",852,9.74,93.0
마력의 태동,히가시노 게이고,"소설, 소설, 소설, 소설, ","일본소설, 미스터리/스릴러소설, 일본소설, 드라마/영화소설, 장르소설, 미스터리/스릴러소설, 장르소설, 드라마/영화소설, ",853,9.53,318.0
디디의 우산,황정은,"소설, ","한국소설, 한국소설일반, ",854,9.23,246.0
책상은 책상이다,페터 빅셀,"소설, ","독일소설, 독일소설일반, ",855,9.3,19.0
대위의 딸,알렉산드르 세르게예비치 푸시킨,"소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, ",856,9.69,5.0
안나 까레니나(상),레프 똘스또이,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 열린책들 세계문학, ",857,9.66,30.0
고양이 2,베르나르 베르베르,"소설, 소설, ","프랑스소설, SF/과학소설, 장르소설, SF/과학소설, ",858,9.27,334.0
고양이 1,베르나르 베르베르,"소설, 소설, ","프랑스소설, SF/과학소설, 장르소설, SF/과학소설, ",859,9.25,672.0
터무니없는 스킬로 이세계 방랑 밥 3,에구치 렌,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",860,9.04,8.0
올리버 트위스트 2,찰스 디킨스,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",861,9.69,14.0
"정말 미안하지만, 나는 아무렇지도 않았다",김동식,"소설, ","한국소설, 한국소설일반, ",862,9.75,17.0
너는 달밤에 빛나고,사노 테츠야,"소설, ","일본소설, 일본소설일반, ",863,9.72,123.0
풀이 눕는다,김사과,"소설, 소설, ","한국소설, 로맨스소설, 장르소설, 로맨스소설, ",864,9.4,15.0
기사단장 죽이기 1: 현현하는 이데아,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",865,9.26,625.0
오 헨리 단편선,오 헨리,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",866,9.9,49.0
너의 췌장을 먹고 싶어,스미노 요루,"소설, 소설, ","일본소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",867,9.51,282.0
사랑의 생애,이승우,"소설, ","한국소설, 한국소설일반, ",868,9.37,78.0
편의점 인간,무라타 사야카,"소설, ","일본소설, 일본소설일반, ",869,8.81,359.0
다윈 영의 악의 기원,박지리,"소설, ","한국소설, 한국소설일반, ",870,9.7,57.0
한 스푼의 시간,구병모,"소설, ","한국소설, 한국소설일반, ",871,9.63,127.0
이반 일리치의 죽음,레프 니콜라예비치 톨스토이,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 문예 세계문학선, ",872,9.37,63.0
살육에 이르는 병,아비코 다케마루,,,873,9.43,96.0
모비딕,허먼 멜빌,"소설, ","영미소설, 영미소설일반, ",195,9.15,38.0
꾿빠이 이상,김연수,"소설, ","한국소설, 한국소설일반, ",875,9.58,8.0
덕혜옹주,권비영,"소설, ","한국소설, 한국소설일반, ",876,9.42,103.0
"그믐, 또는 당신이 세계를 기억하는 방식",장강명,"소설, ","한국소설, 한국소설일반, ",877,9.51,77.0
칠드런 액트,이언 매큐언,"소설, ","영미소설, 영미소설일반, ",597,0.0,
돈키호테 1,미겔 데 세르반테스,"소설, 소설, ","그외유럽소설, 스페인소설, 고전소설/문학선, 고전소설/문학선일반, ",879,9.82,43.0
그 많던 싱아는 누가 다 먹었을까,박완서,"소설, ","한국소설, 한국소설일반, ",271,9.98,93.0
슬픔이여 안녕,프랑수아즈 사강,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",228,10.0,3.0
윤동주 시집,윤동주,"소설, ","세계문학전집, 범우문고, ",882,9.58,49.0
슬픔도 힘이 된다,양귀자,"소설, ","한국소설, 한국소설일반, ",883,10.0,6.0
월든,헨리 데이비드 소로,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 펭귄 클래식, ",884,9.78,51.0
카탈로니아 찬가,조지 오웰,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",885,9.88,49.0
꿈꾸는 책들의 도시,발터 뫼르스,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",886,9.64,38.0
날개,이상,"소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, ",887,9.38,4.0
에드워드 툴레인의 신기한 여행,케이트 디카밀로,"소설, 소설, ","영미소설, 판타지소설, 장르소설, 판타지소설, ",888,9.4,110.0
닫힌 방 악마와 선한 신,장 폴 사르트르,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",889,9.4,36.0
도련님,나쓰메 소세키,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",848,9.38,9.0
노르웨이의 숲,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",49,9.31,808.0
타나토노트 2,베르나르 베르베르,"소설, 소설, 소설, 소설, ","프랑스소설, 미스터리/스릴러소설, 프랑스소설, SF/과학소설, 장르소설, SF/과학소설, 장르소설, 미스터리/스릴러소설, ",892,9.54,56.0
개미 2,베르나르 베르베르,"소설, ","프랑스소설, 프랑스소설일반, ",893,9.73,36.0
개미 4,베르나르 베르베르,"소설, ","프랑스소설, 프랑스소설일반, ",894,9.17,23.0
수레바퀴 아래서,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",237,9.57,215.0
레미제라블 세트,빅토르 위고,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",896,9.69,57.0
토지 11(3부 3권),박경리,"소설, ","한국소설, 한국소설일반, ",897,10.0,33.0
고령화 가족,천명관,"소설, ","한국소설, 한국소설일반, ",898,8.71,83.0
알레프,호르헤 루이스 보르헤스,"소설, 소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",899,9.88,24.0
뱀에게 피어싱,가네하라 히토미,"소설, ","일본소설, 일본소설일반, ",900,8.27,44.0
포르투갈의 높은 산,얀 마텔,"소설, ","영미소설, 영미소설일반, ",801,9.61,42.0
백치 1,표도르 도스토옙스키,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 문학동네 세계문학전집, ",802,10.0,63.0
네 번의 노크,케이시,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",803,9.5,46.0
해리 포터와 비밀의 방(미나리마 에디션),J. K. 롤링,"소설, 소설, ","영미소설, 판타지소설, 장르소설, 판타지소설, ",804,9.98,58.0
브로콜리 펀치,이유리,"소설, ","한국소설, 한국소설일반, ",805,9.78,54.0
소송(문학동네 세계문학전집 200번 출간 기념 리커버 특별판),프란츠 카프카,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 문학동네 세계문학전집, ",806,9.85,48.0
폭풍의 시간,넬레 노이하우스,"소설, 소설, ","독일소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",807,9.47,60.0
만년,다자이 오사무,"소설, 소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",808,9.66,48.0
양을 쫓는 모험(상),무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",809,9.5,4.0
소설 보다: 여름 2021,서이제 외,"소설, ","한국소설, 한국소설일반, ",810,9.66,53.0
죄의 궤적 1,오쿠다 히데오,"소설, ","일본소설, 일본소설일반, ",811,9.29,42.0
죄의 궤적 2,오쿠다 히데오,"소설, ","일본소설, 일본소설일반, ",812,9.8,28.0
아르테미스(스폐셜 에디션),앤디 위어,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",813,9.91,16.0
문어,김동식,"소설, ","한국소설, 한국소설일반, ",814,9.82,16.0
밸런스 게임,김동식,"소설, ","한국소설, 한국소설일반, ",815,9.44,11.0
스노볼 드라이브,조예은,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",816,9.77,57.0
꼭두각시 살인사건,다니엘 콜,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",817,9.37,76.0
살인마에게 바치는 청소지침서,쿤룬,"소설, 소설, ","기타나라소설, 기타나라소설, 장르소설, 미스터리/스릴러소설, ",818,9.73,20.0
삼국지 1,나관중,"소설, 소설, 소설, 소설, ","중국소설, 고전소설/문학선, 중국소설, 역사소설, 고전소설/문학선, 중국고전소설/문학선, 장르소설, 역사소설, ",819,10.0,5.0
두 도시 이야기,찰스 디킨스,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",832,9.68,29.0
너의 별에 닻을 내리면 1,현민예,"소설, 소설, ","한국소설, 로맨스소설, 장르소설, 로맨스소설, ",821,9.76,22.0
사랑이 한 일,이승우,"소설, ","한국소설, 한국소설일반, ",822,9.56,25.0
얼마나 닮았는가,김보영,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",823,9.88,24.0
애린 왕자,앙투안 드 생텍쥐페리,"소설, 소설, 인문, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 언어학, 국어학, ",824,9.74,65.0
복자에게,김금희,"소설, ","한국소설, 한국소설일반, ",825,9.62,121.0
봄눈,미시마 유키오,"소설, ","일본소설, 일본소설일반, ",826,9.65,42.0
누가 봐도 연애소설,이기호,"소설, 소설, ","한국소설, 로맨스소설, 장르소설, 로맨스소설, ",827,9.45,40.0
당신의 4분 33초,이서수,"소설, ","한국소설, 한국소설일반, ",828,9.84,10.0
기억 2,베르나르 베르베르,"소설, 소설, 소설, 소설, ","프랑스소설, SF/과학소설, 프랑스소설, 판타지소설, 장르소설, SF/과학소설, 장르소설, 판타지소설, ",829,9.55,265.0
너의 이름은.,신카이 마코토,"소설, 소설, ","일본소설, 로맨스소설, 장르소설, 로맨스소설, ",80,9.61,378.0
동물농장,조지 오웰,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",109,9.61,649.0
요리코를 위해,노리즈키 린타로,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",833,9.2,206.0
해리포터 시리즈 5~7탄 세트(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",834,9.43,134.0
해리포터 죽음의 성물 3(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",835,9.95,61.0
해리포터 죽음의 성물 2(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",836,9.98,74.0
해리포터 죽음의 성물 1(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",837,9.96,71.0
잠옷을 입으렴,이도우,"소설, ","한국소설, 한국소설일반, ",838,9.59,68.0
유성의 인연 1,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",839,9.81,113.0
목소리를 드릴게요,정세랑,"소설, ","한국소설, 한국소설일반, ",840,9.7,170.0
해리 포터와 불사조기사단 4(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",841,9.97,54.0
카라마조프 가의 형제들(합본 특별판),표도르 도스토예프스키,"소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, ",842,9.79,45.0
그림형제 동화전집(완역본),그림 형제,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",843,9.44,95.0
엘리너 올리펀트는 완전 괜찮아,게일 허니먼,"소설, ","영미소설, 영미소설일반, ",844,9.76,90.0
나 혼자만 레벨업 1,추공,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",845,9.58,69.0
나 혼자만 레벨업 5,추공,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",846,9.77,46.0
창가의 토토,구로야나기 테츠코,"소설, ","일본소설, 일본소설일반, ",847,9.72,43.0
노생거 사원,제인 오스틴,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",849,9.5,34.0
레몬,권여선,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",850,9.5,137.0
블루&그린,버지니아 울프,"소설, ","영미소설, 영미소설일반, ",751,9.91,28.0
"필사의 힘: 생텍쥐페리처럼, 어린 왕자 따라쓰기",앙투안 생텍쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",752,10.0,1.0
변변찮은 마술강사와 금기교전 20,히츠지 타로,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",753,10.0,12.0
퍼핏 쇼,M. W. 크레이븐,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",754,9.86,25.0
실버 트리 세트,윤소리,"소설, 소설, ","한국소설, 로맨스소설, 장르소설, 로맨스소설, ",755,10.0,9.0
실버 트리 1,윤소리,"소설, 소설, 소설, 소설, ","한국소설, 로맨스소설, 한국소설, 판타지소설, 장르소설, 판타지소설, 장르소설, 로맨스소설, ",756,10.0,3.0
지니 너 없는 동안,이은정,"소설, ","한국소설, 한국소설일반, ",757,10.0,13.0
어서 오세요 실력지상주의 교실에: 2학년 편 8,키누가사 쇼고,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",758,10.0,43.0
미래과거시제,배명훈,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",759,9.84,28.0
광개토태왕 담덕 5: 영락태왕,엄광용,"소설, 소설, ","한국소설, 역사/대하소설, 장르소설, 역사소설, ",760,10.0,8.0
"궤도의 밖에서, 나의 룸메이트에게",전삼혜,"소설, ","한국소설, 한국소설일반, ",761,10.0,1.0
사랑의 꿈,손보미,"소설, ","한국소설, 한국소설일반, ",762,9.48,21.0
이중생활자,최현수 외,"소설, ","한국소설, 한국소설일반, ",763,0.0,
어린 왕자(초판본)(금장 에디션)(1943년 오리지널 초판본 표지디자인),앙투안 드 생텍쥐 페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",764,0.0,
친애하는 숙녀 신사 여러분,유즈키 아사코,"소설, ","일본소설, 일본소설일반, ",765,9.64,12.0
굿바이 선언,미즈키 미도리,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",766,9.83,20.0
굿 걸 배드 걸,마이클 로보텀,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",767,9.77,30.0
별의 시간,클라리스 리스펙토르,"소설, ","기타나라소설, 중남미소설, ",768,9.68,192.0
십이국기 9: 백은의 언덕 검은 달 2,오노 후유미,"소설, 소설, ","일본소설, 판타지소설, 장르소설, 판타지소설, ",769,9.75,34.0
십이국기 9: 백은의 언덕 검은 달 3,오노 후유미,"소설, 소설, ","일본소설, 판타지소설, 장르소설, 판타지소설, ",770,9.89,36.0
86 에이티식스 7,아사토 아사토,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",771,10.0,43.0
천년의 금서,김진명,"소설, ","한국소설, 한국소설일반, ",772,10.0,5.0
더블,정해연,"소설, 소설, 소설, 소설, ","한국소설, 미스터리/스릴러소설, 한국소설, 드라마/영화소설, 장르소설, 미스터리/스릴러소설, 장르소설, 드라마/영화소설, ",773,9.44,7.0
86 에이티식스 6,아사토 아사토,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",774,10.0,41.0
묵향 37: 사막의 이변,전동조,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",775,9.0,5.0
재벌집 막내아들 3,산경,"소설, 소설, 소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 한국소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 웹소설, 장르소설, 드라마/영화소설, ",776,9.84,49.0
재벌집 막내아들 1,산경,"소설, 소설, 소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 한국소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 웹소설, 장르소설, 드라마/영화소설, ",777,10.0,82.0
폭풍의 언덕,에밀리 브론테,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",219,9.39,158.0
나주에 대하여,김화진,"소설, ","한국소설, 한국소설일반, ",779,9.61,31.0
언러키 스타트업,정지음,"소설, ","한국소설, 한국소설일반, ",780,10.0,17.0
카미노 아일랜드,존 그리샴,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",781,9.0,21.0
오버로드 15: 하프엘프 신인(상),마루야마 쿠가네,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",782,9.64,40.0
아웃랜더 2,다이애나 개벌돈,"소설, ","영미소설, 영미소설일반, ",783,10.0,4.0
흑뢰성,요네자와 호노부,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",784,9.76,95.0
가장 아름다운 기억을 너에게 보낼게,하세가와 카오리,"소설, ","일본소설, 일본소설일반, ",785,9.8,41.0
재수사 2,장강명,"소설, ","한국소설, 한국소설일반, ",786,9.73,63.0
영원한 우정으로 1,넬레 노이하우스,"소설, 소설, ","독일소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",787,9.82,42.0
젊은 베르테르의 슬픔(초판본),요한 볼프강 폰 괴테,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",788,9.82,16.0
레슨 인 케미스트리 1,보니 가머스,"소설, ","영미소설, 영미소설일반, ",789,9.7,189.0
레슨 인 케미스트리 2,보니 가머스,"소설, ","영미소설, 영미소설일반, ",790,9.96,43.0
이솝 우화(미니북),이솝,"소설, 소설, ","그외유럽소설, 그외유럽소설, 고전소설/문학선, 고전소설/문학선일반, ",791,10.0,2.0
달려라 메로스,다자이 오사무,"소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, ",792,10.0,48.0
52헤르츠 고래들,마치다 소노코,"소설, ","일본소설, 일본소설일반, ",793,0.0,
행성 2,베르나르 베르베르,"소설, 소설, ","프랑스소설, SF/과학소설, 장르소설, SF/과학소설, ",794,9.55,127.0
룬의 아이들 블러디드 5,전민희,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",795,9.41,51.0
책들의 부엌 (인사이드 에디션),김지혜,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",796,9.52,261.0
좀비즈 어웨이,배예람,"소설, ","한국소설, 한국소설일반, ",797,9.55,19.0
여행하는 소설,장류진 외,"소설, ","한국소설, 한국소설일반, ",798,9.57,13.0
엔드게임 살인사건,다니엘 콜,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",799,9.81,22.0
백의 그림자,황정은,"소설, ","한국소설, 한국소설일반, ",800,9.86,39.0
체호프 희곡선,안톤 파블로비치 체호프,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 을유 세계문학전집, ",701,9.66,21.0
정체성,밀란 쿤데라,"소설, ","프랑스소설, 프랑스소설일반, ",702,9.75,30.0
현의 노래,김훈,"소설, 소설, ","한국소설, 역사/대하소설, 장르소설, 역사소설, ",703,9.87,23.0
갈릴레오의 고뇌,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",704,9.5,60.0
1Q84 3,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",367,9.17,2.0
